time,open,high,low,close,volume
2021-04-28 18:39:00,418.17,418.17,418.17,418.17,301
2021-04-28 18:38:00,418.15,418.15,418.15,418.15,2102
2021-04-28 18:37:00,418.18,418.18,418.16,418.16,1261
2021-04-28 18:35:00,418.21,418.21,418.21,418.21,500
2021-04-28 18:34:00,418.23,418.23,418.2,418.21,1455
2021-04-28 18:33:00,418.22,418.23,418.21,418.23,5901
2021-04-28 18:32:00,418.21,418.23,418.21,418.23,2612
2021-04-28 18:31:00,418.22,418.22,418.19,418.19,1825
2021-04-28 18:30:00,418.2,418.23,418.2,418.23,720
2021-04-28 18:29:00,418.2001,418.2001,418.2001,418.2001,200
2021-04-28 18:28:00,418.23,418.23,418.23,418.23,147
2021-04-28 18:27:00,418.2,418.2,418.2,418.2,179
2021-04-28 18:26:00,418.2,418.2,418.18,418.18,202
2021-04-28 18:25:00,418.18,418.18,418.18,418.18,100
2021-04-28 18:24:00,418.19,418.2,418.19,418.2,2112
2021-04-28 18:23:00,418.19,418.19,418.19,418.19,500
2021-04-28 18:22:00,418.19,418.19,418.19,418.19,201
2021-04-28 18:21:00,418.24,418.24,418.18,418.23,35956
2021-04-28 18:20:00,418.25,418.25,418.25,418.25,185
2021-04-28 18:19:00,418.26,418.26,418.25,418.26,566
2021-04-28 18:18:00,418.22,418.24,418.22,418.24,2379
2021-04-28 18:17:00,418.2,418.2,418.2,418.2,225
2021-04-28 18:16:00,418.17,418.2,418.17,418.2,1026
2021-04-28 18:15:00,418.18,418.2,418.16,418.19,3252
2021-04-28 18:14:00,418.12,418.15,418.11,418.15,3120
2021-04-28 18:13:00,418.12,418.15,418.12,418.15,920
2021-04-28 18:12:00,418.12,418.12,418.07,418.07,1200
2021-04-28 18:11:00,418.04,418.1,418.04,418.08,3994
2021-04-28 18:10:00,418.0,418.03,418.0,418.0,454
2021-04-28 18:09:00,418.02,418.02,418.02,418.02,155
2021-04-28 18:07:00,418.03,418.03,418.02,418.03,2584
2021-04-28 18:06:00,418.05,418.05,418.03,418.03,1537
2021-04-28 18:05:00,418.03,418.03,418.03,418.03,152
2021-04-28 18:04:00,417.92,418.05,417.92,418.05,2717
2021-04-28 18:03:00,418.01,418.01,417.94,417.94,666
2021-04-28 18:02:00,417.96,418.03,417.96,418.02,11736
2021-04-28 18:01:00,418.0,418.1,417.96,417.96,22654
2021-04-28 18:00:00,418.0,418.0,418.0,418.0,8804
2021-04-28 17:59:00,417.97,418.0,417.97,418.0,3173
2021-04-28 17:58:00,417.99,417.99,417.97,417.99,2188
2021-04-28 17:57:00,417.97,417.97,417.97,417.97,302
2021-04-28 17:56:00,417.94,417.94,417.94,417.94,641
2021-04-28 17:54:00,417.92,417.92,417.84,417.84,5424
2021-04-28 17:53:00,417.97,417.97,417.97,417.97,309
2021-04-28 17:52:00,417.97,417.97,417.97,417.97,205
2021-04-28 17:51:00,417.92,417.92,417.92,417.92,1019
2021-04-28 17:50:00,417.9,417.9,417.9,417.9,104
2021-04-28 17:49:00,417.87,417.87,417.87,417.87,114
2021-04-28 17:48:00,417.89,417.89,417.89,417.89,215
2021-04-28 17:47:00,417.87,417.87,417.87,417.87,790
2021-04-28 17:46:00,417.87,417.87,417.87,417.87,1791
2021-04-28 17:44:00,417.83,417.83,417.83,417.83,449
2021-04-28 17:43:00,417.85,417.92,417.8,417.83,11736
2021-04-28 17:42:00,417.85,417.88,417.85,417.86,5276
2021-04-28 17:41:00,417.82,417.85,417.82,417.83,1235
2021-04-28 17:40:00,417.86,417.86,417.82,417.82,1824
2021-04-28 17:39:00,417.84,417.86,417.84,417.86,847
2021-04-28 17:38:00,417.84,417.84,417.81,417.81,1715
2021-04-28 17:36:00,417.82,417.82,417.82,417.82,307
2021-04-28 17:35:00,417.85,417.87,417.85,417.87,1057
2021-04-28 17:34:00,417.89,417.89,417.85,417.85,1114
2021-04-28 17:33:00,417.82,417.9,417.8,417.82,1102
2021-04-28 17:31:00,417.87,417.87,417.82,417.82,2174
2021-04-28 17:30:00,417.81,417.81,417.81,417.81,334
2021-04-28 17:29:00,417.96,417.96,417.81,417.81,24546
2021-04-28 17:28:00,417.95,417.96,417.95,417.96,282
2021-04-28 17:27:00,417.96,417.96,417.96,417.96,4580
2021-04-28 17:26:00,417.92,417.96,417.92,417.96,4486
2021-04-28 17:25:00,417.92,417.92,417.92,417.92,403
2021-04-28 17:24:00,417.92,417.95,417.92,417.95,5697
2021-04-28 17:23:00,417.91,417.91,417.91,417.91,209
2021-04-28 17:22:00,417.85,417.85,417.84,417.84,7206
2021-04-28 17:21:00,417.82,417.82,417.8,417.82,805
2021-04-28 17:20:00,417.77,417.85,417.76,417.85,22155
2021-04-28 17:19:00,417.85,417.85,417.77,417.77,5175
2021-04-28 17:18:00,417.92,417.92,417.8,417.81,16817
2021-04-28 17:17:00,417.96,417.96,417.92,417.92,820
2021-04-28 17:16:00,417.96,417.96,417.96,417.96,1106
2021-04-28 17:15:00,417.96,417.96,417.96,417.96,123
2021-04-28 17:14:00,417.95,417.95,417.95,417.95,259
2021-04-28 17:13:00,417.97,417.97,417.95,417.95,5641
2021-04-28 17:12:00,417.97,418.0,417.97,418.0,4474
2021-04-28 17:11:00,418.0,418.0,418.0,418.0,614
2021-04-28 17:09:00,418.0,418.0,418.0,418.0,519
2021-04-28 17:08:00,417.95,418.0,417.9,417.99,2648
2021-04-28 17:07:00,417.95,417.95,417.95,417.95,5003
2021-04-28 17:06:00,418.0,418.0,417.92,417.97,4408
2021-04-28 17:05:00,417.99,418.0,417.97,418.0,5243
2021-04-28 17:04:00,418.0,418.0,418.0,418.0,5611
2021-04-28 17:03:00,418.0,418.0,418.0,418.0,2406
2021-04-28 17:01:00,418.0,418.0,418.0,418.0,564
2021-04-28 17:00:00,418.06,418.09,418.04,418.08,7899
2021-04-28 16:59:00,418.0,418.08,418.0,418.08,6995
2021-04-28 16:58:00,418.0,418.02,418.0,418.01,58446
2021-04-28 16:57:00,417.97,417.98,417.92,417.98,11800
2021-04-28 16:56:00,418.06,418.06,417.97,417.97,1110
2021-04-28 16:55:00,418.08,418.08,418.08,418.08,455
2021-04-28 16:54:00,418.09,418.1,418.09,418.1,9530
2021-04-28 16:53:00,418.1,418.1,418.09,418.1,19082
2021-04-28 16:52:00,418.1,418.1,418.08,418.1,20488
2021-04-28 16:51:00,418.1,418.1,418.1,418.1,1115
2021-04-28 16:50:00,418.1,418.15,418.1,418.1,808
2021-04-28 16:49:00,418.1,418.13,418.1,418.1,1495
2021-04-28 16:48:00,418.12,418.12,418.09,418.1,2365
2021-04-28 16:47:00,418.09,418.15,418.09,418.13,8347
2021-04-28 16:46:00,418.0,418.03,417.95,418.03,6049
2021-04-28 16:45:00,418.14,418.15,418.11,418.11,2617
2021-04-28 16:44:00,418.11,418.16,418.11,418.14,16762
2021-04-28 16:43:00,418.11,418.11,418.04,418.11,3475
2021-04-28 16:42:00,418.07,418.1,418.06,418.09,14625
2021-04-28 16:41:00,418.16,418.17,418.07,418.07,333875
2021-04-28 16:40:00,418.25,418.25,418.2,418.2,6046
2021-04-28 16:39:00,418.29,418.29,418.21,418.29,15789
2021-04-28 16:38:00,418.15,418.39,418.15,418.29,71620
2021-04-28 16:37:00,418.09,418.16,418.09,418.13,19091
2021-04-28 16:36:00,418.06,418.11,418.0,418.05,7379
2021-04-28 16:35:00,418.09,418.1,418.02,418.1,34094
2021-04-28 16:34:00,417.97,418.1,417.95,418.0,28006
2021-04-28 16:33:00,418.19,418.2,417.94,418.01,6808
2021-04-28 16:32:00,417.93,418.33,417.93,418.14,87306
2021-04-28 16:31:00,417.47,418.05,417.45,417.93,44665
2021-04-28 16:30:00,417.39,417.4,417.38,417.4,11552
2021-04-28 16:29:00,417.4,417.4,417.37,417.4,4695
2021-04-28 16:28:00,417.45,417.45,417.4,417.4,2558
2021-04-28 16:27:00,417.45,417.5,417.4,417.49,32221
2021-04-28 16:26:00,417.42,417.54,417.42,417.46,8852
2021-04-28 16:24:00,417.37,417.46,416.97,417.46,289183
2021-04-28 16:23:00,417.4,417.4,417.37,417.37,2057
2021-04-28 16:22:00,417.4,417.4,417.37,417.4,17866
2021-04-28 16:21:00,417.4,417.4,417.37,417.37,3699
2021-04-28 16:20:00,417.4,417.42,417.4,417.4,1274
2021-04-28 16:19:00,417.37,417.42,417.37,417.42,1938
2021-04-28 16:18:00,417.5,417.5,417.3,417.44,37643
2021-04-28 16:17:00,417.5,417.55,417.49,417.49,46137
2021-04-28 16:16:00,417.55,417.55,417.47,417.51,4169
2021-04-28 16:15:00,417.72,417.73,417.55,417.55,33252
2021-04-28 16:14:00,417.55,417.73,417.55,417.72,17156
2021-04-28 16:13:00,417.61,417.68,417.57,417.57,15267
2021-04-28 16:12:00,417.57,417.62,417.55,417.61,15586
2021-04-28 16:11:00,417.7,417.71,417.54,417.54,143053
2021-04-28 16:10:00,417.69,417.73,417.65,417.72,56646
2021-04-28 16:09:00,417.63,417.68,417.58,417.68,20404
2021-04-28 16:08:00,417.7,417.74,417.58,417.62,45708
2021-04-28 16:07:00,417.78,417.78,417.63,417.69,34218
2021-04-28 16:06:00,417.53,417.89,417.53,417.78,174691
2021-04-28 16:05:00,417.49,417.54,417.48,417.53,52046
2021-04-28 16:04:00,417.56,417.6,417.5,417.5,61786
2021-04-28 16:03:00,417.59,417.8401,417.55,417.57,304116
2021-04-28 16:02:00,417.37,417.59,417.37,417.59,325038
2021-04-28 16:01:00,417.37,417.65,417.34,417.3499,997740
2021-04-28 16:00:00,417.15,417.37,417.02,417.35,3000485
2021-04-28 15:59:00,417.2155,417.25,417.04,417.155,891272
2021-04-28 15:58:00,417.375,417.39,417.2,417.22,694848
2021-04-28 15:57:00,417.145,417.49,417.1,417.375,576991
2021-04-28 15:56:00,417.17,417.25,417.11,417.15,1348087
2021-04-28 15:55:00,417.361,417.42,417.1,417.17,549947
2021-04-28 15:54:00,417.4003,417.415,417.31,417.3701,188472
2021-04-28 15:53:00,417.35,417.48,417.32,417.41,260058
2021-04-28 15:52:00,417.46,417.4781,417.34,417.3489,249304
2021-04-28 15:51:00,417.72,417.76,417.46,417.465,298419
2021-04-28 15:50:00,417.74,417.76,417.67,417.7182,114410
2021-04-28 15:49:00,417.825,417.87,417.71,417.7399,94497
2021-04-28 15:48:00,417.88,417.9,417.74,417.825,262563
2021-04-28 15:47:00,417.8919,417.93,417.8399,417.87,71722
2021-04-28 15:46:00,417.86,417.9719,417.85,417.9,81197
2021-04-28 15:45:00,417.9,417.91,417.8,417.87,85101
2021-04-28 15:44:00,417.935,417.99,417.87,417.903,140279
2021-04-28 15:43:00,418.02,418.0599,417.935,417.9399,49406
2021-04-28 15:42:00,417.97,418.02,417.925,418.01,94902
2021-04-28 15:41:00,417.99,418.1,417.93,417.98,98049
2021-04-28 15:40:00,418.07,418.07,417.975,417.985,115126
2021-04-28 15:39:00,418.14,418.18,418.08,418.08,85964
2021-04-28 15:38:00,417.98,418.15,417.95,418.135,436661
2021-04-28 15:37:00,417.85,417.99,417.83,417.99,86584
2021-04-28 15:36:00,417.67,417.96,417.67,417.855,396317
2021-04-28 15:35:00,417.6911,417.7,417.64,417.665,65290
2021-04-28 15:34:00,417.64,417.76,417.61,417.695,89830
2021-04-28 15:33:00,417.81,417.825,417.6,417.635,197933
2021-04-28 15:32:00,417.84,417.89,417.77,417.8,68179
2021-04-28 15:31:00,417.97,417.97,417.78,417.85,115828
2021-04-28 15:30:00,417.97,418.03,417.96,417.96,55570
2021-04-28 15:29:00,417.98,417.98,417.855,417.96,96043
2021-04-28 15:28:00,417.9519,418.02,417.94,417.98,83542
2021-04-28 15:27:00,417.9081,418.05,417.87,417.96,137620
2021-04-28 15:26:00,417.76,417.92,417.7,417.91,108229
2021-04-28 15:25:00,417.83,417.85,417.73,417.7519,97702
2021-04-28 15:24:00,417.81,417.83,417.73,417.83,92749
2021-04-28 15:23:00,417.735,417.87,417.685,417.81,86350
2021-04-28 15:22:00,417.7,417.76,417.66,417.7388,46990
2021-04-28 15:21:00,417.74,417.78,417.61,417.71,86659
2021-04-28 15:20:00,417.87,417.9,417.69,417.73,91201
2021-04-28 15:19:00,417.83,417.97,417.78,417.86,111043
2021-04-28 15:18:00,417.725,417.91,417.7,417.84,175857
2021-04-28 15:17:00,417.65,417.77,417.65,417.725,60514
2021-04-28 15:16:00,417.76,417.83,417.54,417.655,161693
2021-04-28 15:15:00,417.65,417.92,417.65,417.76,199223
2021-04-28 15:14:00,417.63,417.68,417.38,417.65,363618
2021-04-28 15:13:00,417.7,417.7,417.11,417.635,638104
2021-04-28 15:12:00,418.3955,418.3955,417.68,417.69,445488
2021-04-28 15:11:00,418.36,418.42,418.3,418.3919,74531
2021-04-28 15:10:00,418.355,418.41,418.3,418.37,78113
2021-04-28 15:09:00,418.21,418.45,418.2,418.3481,99321
2021-04-28 15:08:00,418.23,418.23,418.07,418.217,114726
2021-04-28 15:07:00,418.17,418.31,418.11,418.235,103084
2021-04-28 15:06:00,418.23,418.29,418.13,418.17,76940
2021-04-28 15:05:00,418.265,418.365,418.213,418.2355,103496
2021-04-28 15:04:00,418.2,418.31,418.2,418.265,110481
2021-04-28 15:03:00,418.39,418.43,418.17,418.19,170881
2021-04-28 15:02:00,418.45,418.54,418.36,418.395,116169
2021-04-28 15:01:00,418.33,418.47,418.3,418.455,84466
2021-04-28 15:00:00,418.3189,418.38,418.25,418.33,141997
2021-04-28 14:59:00,418.3601,418.38,418.22,418.32,103523
2021-04-28 14:58:00,418.39,418.46,418.31,418.3699,84415
2021-04-28 14:57:00,418.29,418.46,418.29,418.395,60222
2021-04-28 14:56:00,418.5,418.51,418.22,418.28,200493
2021-04-28 14:55:00,418.55,418.59,418.4901,418.5,70980
2021-04-28 14:54:00,418.55,418.591,418.47,418.54,61053
2021-04-28 14:53:00,418.51,418.58,418.5,418.56,91180
2021-04-28 14:52:00,418.46,418.58,418.46,418.51,99033
2021-04-28 14:51:00,418.41,418.52,418.36,418.45,132283
2021-04-28 14:50:00,418.45,418.49,418.35,418.43,208203
2021-04-28 14:49:00,418.55,418.6,418.441,418.445,152674
2021-04-28 14:48:00,418.81,418.9,418.44,418.56,528393
2021-04-28 14:47:00,418.95,418.96,418.795,418.805,186422
2021-04-28 14:46:00,418.77,419.01,418.7514,418.94,202441
2021-04-28 14:45:00,418.73,418.82,418.67,418.7765,322575
2021-04-28 14:44:00,418.77,418.775,418.66,418.7342,176338
2021-04-28 14:43:00,418.83,418.84,418.701,418.775,174550
2021-04-28 14:42:00,418.63,418.83,418.58,418.82,238506
2021-04-28 14:41:00,418.62,418.73,418.61,418.6316,198567
2021-04-28 14:40:00,418.42,418.65,418.42,418.615,184508
2021-04-28 14:39:00,418.49,418.72,418.42,418.42,244551
2021-04-28 14:38:00,418.14,418.55,418.11,418.48,480969
2021-04-28 14:37:00,418.02,418.135,417.97,418.13,239821
2021-04-28 14:36:00,417.57,418.13,417.5301,417.98,261563
2021-04-28 14:35:00,417.38,417.61,417.38,417.57,69232
2021-04-28 14:34:00,417.385,417.5,417.375,417.375,111439
2021-04-28 14:33:00,417.525,417.525,417.21,417.385,252328
2021-04-28 14:32:00,417.5919,417.66,417.5299,417.5299,61351
2021-04-28 14:31:00,417.6714,417.68,417.56,417.595,46194
2021-04-28 14:30:00,417.6,417.68,417.57,417.68,32109
2021-04-28 14:29:00,417.71,417.72,417.57,417.6001,75788
2021-04-28 14:28:00,417.715,417.8,417.66,417.6901,58736
2021-04-28 14:27:00,417.78,417.79,417.69,417.71,39623
2021-04-28 14:26:00,417.8,417.82,417.753,417.788,39648
2021-04-28 14:25:00,417.925,417.93,417.7581,417.8,124023
2021-04-28 14:24:00,417.7801,417.94,417.7801,417.93,69351
2021-04-28 14:23:00,417.7711,417.81,417.71,417.7801,40875
2021-04-28 14:22:00,417.7,417.83,417.695,417.775,82930
2021-04-28 14:21:00,417.71,417.8001,417.66,417.705,49546
2021-04-28 14:20:00,417.62,417.72,417.62,417.71,30116
2021-04-28 14:19:00,417.5658,417.69,417.53,417.63,38096
2021-04-28 14:18:00,417.55,417.6,417.5,417.545,98171
2021-04-28 14:17:00,417.74,417.79,417.56,417.56,177429
2021-04-28 14:16:00,417.62,417.775,417.59,417.73,218419
2021-04-28 14:15:00,417.4719,417.65,417.45,417.63,77766
2021-04-28 14:14:00,417.43,417.52,417.43,417.48,55663
2021-04-28 14:13:00,417.375,417.44,417.32,417.43,121619
2021-04-28 14:12:00,417.43,417.53,417.32,417.37,62446
2021-04-28 14:11:00,417.53,417.55,417.41,417.41,82050
2021-04-28 14:10:00,417.53,417.59,417.48,417.521,42781
2021-04-28 14:09:00,417.47,417.58,417.37,417.53,89867
2021-04-28 14:08:00,417.4911,417.51,417.41,417.48,82598
2021-04-28 14:07:00,417.47,417.59,417.33,417.53,144223
2021-04-28 14:06:00,417.63,417.74,417.42,417.529,276365
2021-04-28 14:05:00,418.0,418.0099,417.28,417.62,501468
2021-04-28 14:04:00,418.048,418.22,417.98,417.99,255526
2021-04-28 14:03:00,417.685,418.125,417.67,418.0455,484655
2021-04-28 14:02:00,417.25,417.74,417.03,417.71,349411
2021-04-28 14:01:00,417.31,417.61,416.9,417.251,594679
2021-04-28 14:00:00,417.335,417.35,417.23,417.31,89181
2021-04-28 13:59:00,417.385,417.44,417.33,417.3378,71405
2021-04-28 13:58:00,417.36,417.39,417.32,417.38,83833
2021-04-28 13:57:00,417.38,417.3915,417.33,417.355,87719
2021-04-28 13:56:00,417.38,417.41,417.35,417.39,69444
2021-04-28 13:55:00,417.3137,417.41,417.31,417.3881,80207
2021-04-28 13:54:00,417.4,417.42,417.31,417.3101,65456
2021-04-28 13:53:00,417.403,417.43,417.36,417.405,76724
2021-04-28 13:52:00,417.39,417.43,417.36,417.415,56714
2021-04-28 13:51:00,417.53,417.53,417.39,417.395,94518
2021-04-28 13:50:00,417.53,417.56,417.52,417.53,45636
2021-04-28 13:49:00,417.515,417.53,417.49,417.525,76153
2021-04-28 13:48:00,417.51,417.575,417.51,417.515,54026
2021-04-28 13:47:00,417.45,417.5499,417.42,417.51,93877
2021-04-28 13:46:00,417.5699,417.5699,417.45,417.4501,342458
2021-04-28 13:45:00,417.6,417.61,417.56,417.565,27727
2021-04-28 13:44:00,417.63,417.64,417.59,417.595,15881
2021-04-28 13:43:00,417.6239,417.635,417.6,417.62,16923
2021-04-28 13:42:00,417.62,417.65,417.62,417.625,31498
2021-04-28 13:41:00,417.61,417.62,417.59,417.615,36212
2021-04-28 13:40:00,417.55,417.62,417.54,417.615,83983
2021-04-28 13:39:00,417.5733,417.6,417.545,417.55,70684
2021-04-28 13:38:00,417.6219,417.63,417.57,417.5799,62422
2021-04-28 13:37:00,417.715,417.72,417.61,417.6201,32856
2021-04-28 13:36:00,417.765,417.77,417.7,417.7102,31676
2021-04-28 13:35:00,417.75,417.78,417.75,417.765,62515
2021-04-28 13:34:00,417.815,417.82,417.75,417.76,58935
2021-04-28 13:33:00,417.79,417.815,417.755,417.811,29805
2021-04-28 13:32:00,417.745,417.81,417.745,417.79,26979
2021-04-28 13:31:00,417.8,417.8,417.72,417.74,36045
2021-04-28 13:30:00,417.79,417.825,417.78,417.8,40176
2021-04-28 13:29:00,417.74,417.79,417.73,417.78,21684
2021-04-28 13:28:00,417.755,417.76,417.715,417.725,14003
2021-04-28 13:27:00,417.7501,417.78,417.74,417.755,18466
2021-04-28 13:26:00,417.695,417.76,417.6919,417.755,21579
2021-04-28 13:25:00,417.715,417.75,417.69,417.695,25565
2021-04-28 13:24:00,417.7211,417.75,417.71,417.715,44223
2021-04-28 13:23:00,417.67,417.74,417.67,417.72,19372
2021-04-28 13:22:00,417.745,417.745,417.67,417.6719,19768
2021-04-28 13:21:00,417.761,417.785,417.735,417.7519,18948
2021-04-28 13:20:00,417.76,417.79,417.76,417.77,12754
2021-04-28 13:19:00,417.77,417.78,417.7401,417.76,22434
2021-04-28 13:18:00,417.81,417.81,417.77,417.77,15997
2021-04-28 13:17:00,417.7211,417.805,417.7,417.8,24349
2021-04-28 13:16:00,417.675,417.725,417.675,417.725,16667
2021-04-28 13:15:00,417.69,417.73,417.6729,417.6729,62951
2021-04-28 13:14:00,417.78,417.81,417.69,417.691,27059
2021-04-28 13:13:00,417.785,417.8,417.77,417.78,26284
2021-04-28 13:12:00,417.795,417.82,417.77,417.78,31065
2021-04-28 13:11:00,417.745,417.8,417.74,417.7919,25517
2021-04-28 13:10:00,417.725,417.75,417.72,417.745,41085
2021-04-28 13:09:00,417.7,417.75,417.66,417.72,44818
2021-04-28 13:08:00,417.745,417.75,417.69,417.695,39390
2021-04-28 13:07:00,417.74,417.78,417.74,417.745,49759
2021-04-28 13:06:00,417.79,417.8,417.7405,417.745,19101
2021-04-28 13:05:00,417.7911,417.84,417.78,417.7919,32248
2021-04-28 13:04:00,417.74,417.8,417.74,417.795,19532
2021-04-28 13:03:00,417.7481,417.78,417.74,417.7407,21008
2021-04-28 13:02:00,417.7719,417.7719,417.745,417.745,26905
2021-04-28 13:01:00,417.81,417.83,417.76,417.773,29650
2021-04-28 13:00:00,417.77,417.81,417.75,417.809,72121
2021-04-28 12:59:00,417.775,417.78,417.75,417.7755,11318
2021-04-28 12:58:00,417.755,417.78,417.73,417.775,47626
2021-04-28 12:57:00,417.81,417.81,417.74,417.755,17541
2021-04-28 12:56:00,417.77,417.81,417.77,417.8,20863
2021-04-28 12:55:00,417.72,417.79,417.71,417.785,13897
2021-04-28 12:54:00,417.79,417.79,417.72,417.72,27541
2021-04-28 12:53:00,417.81,417.81,417.7719,417.798,21693
2021-04-28 12:52:00,417.87,417.87,417.8,417.825,50966
2021-04-28 12:51:00,417.84,417.89,417.82,417.87,97883
2021-04-28 12:50:00,417.8001,417.84,417.8,417.838,20221
2021-04-28 12:49:00,417.795,417.835,417.795,417.8019,54914
2021-04-28 12:48:00,417.78,417.8,417.77,417.795,15322
2021-04-28 12:47:00,417.715,417.8,417.715,417.775,58624
2021-04-28 12:46:00,417.685,417.715,417.67,417.715,186074
2021-04-28 12:45:00,417.73,417.75,417.68,417.68,22607
2021-04-28 12:44:00,417.745,417.75,417.705,417.73,21144
2021-04-28 12:43:00,417.755,417.76,417.73,417.7487,20222
2021-04-28 12:42:00,417.75,417.77,417.74,417.755,30637
2021-04-28 12:41:00,417.72,417.77,417.72,417.75,31602
2021-04-28 12:40:00,417.7219,417.74,417.7,417.73,27056
2021-04-28 12:39:00,417.7,417.76,417.7,417.7237,54230
2021-04-28 12:38:00,417.625,417.71,417.6211,417.7,31566
2021-04-28 12:37:00,417.535,417.6268,417.535,417.6268,38115
2021-04-28 12:36:00,417.6,417.6085,417.5201,417.54,35969
2021-04-28 12:35:00,417.63,417.6499,417.595,417.595,23872
2021-04-28 12:34:00,417.62,417.63,417.6,417.615,25006
2021-04-28 12:33:00,417.67,417.72,417.591,417.6101,87381
2021-04-28 12:32:00,417.57,417.68,417.57,417.66,42756
2021-04-28 12:31:00,417.6155,417.65,417.5689,417.5689,32607
2021-04-28 12:30:00,417.65,417.68,417.605,417.615,30327
2021-04-28 12:29:00,417.61,417.65,417.61,417.65,15438
2021-04-28 12:28:00,417.615,417.63,417.595,417.61,24626
2021-04-28 12:27:00,417.6311,417.64,417.61,417.615,18093
2021-04-28 12:26:00,417.585,417.65,417.58,417.64,18865
2021-04-28 12:25:00,417.62,417.64,417.58,417.5899,24170
2021-04-28 12:24:00,417.6189,417.645,417.61,417.62,15774
2021-04-28 12:23:00,417.6381,417.67,417.61,417.62,20338
2021-04-28 12:22:00,417.59,417.64,417.5889,417.63,24345
2021-04-28 12:21:00,417.655,417.655,417.56,417.59,282713
2021-04-28 12:20:00,417.5889,417.68,417.58,417.655,42077
2021-04-28 12:19:00,417.62,417.62,417.545,417.5889,26504
2021-04-28 12:18:00,417.6,417.63,417.58,417.615,19442
2021-04-28 12:17:00,417.57,417.5999,417.5013,417.595,21258
2021-04-28 12:16:00,417.53,417.6,417.53,417.58,25805
2021-04-28 12:15:00,417.6,417.62,417.52,417.5301,18581
2021-04-28 12:14:00,417.63,417.65,417.59,417.595,28235
2021-04-28 12:13:00,417.595,417.675,417.59,417.63,30117
2021-04-28 12:12:00,417.57,417.61,417.56,417.595,32778
2021-04-28 12:11:00,417.65,417.68,417.55,417.565,47270
2021-04-28 12:10:00,417.58,417.65,417.5782,417.65,76960
2021-04-28 12:09:00,417.5711,417.64,417.57,417.575,117237
2021-04-28 12:08:00,417.4719,417.57,417.46,417.57,55359
2021-04-28 12:07:00,417.5,417.5081,417.46,417.475,54247
2021-04-28 12:06:00,417.4,417.525,417.38,417.51,58279
2021-04-28 12:05:00,417.395,417.43,417.33,417.3989,58816
2021-04-28 12:04:00,417.4,417.42,417.36,417.395,59458
2021-04-28 12:03:00,417.25,417.46,417.25,417.4,94952
2021-04-28 12:02:00,417.16,417.27,417.12,417.245,118708
2021-04-28 12:01:00,417.3,417.3,417.12,417.16,231776
